ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
55393,"Hein v. Freedom From Religion Foundation, Inc.",https://api.oyez.org/cases/2006/06-157,06-157,2006,"Jay F. Hein, Director, White House Office of Faith-Based and Community Initiatives, et al.","Freedom From Religion Foundation, Inc., et al.",5,4,plurality opinion,reversed,Judicial Power
55394,Roper v. Weaver,https://api.oyez.org/cases/2006/06-313,06-313,2006,"Don Roper, Superintendent, Potosi Correctional Center",William Weaver,6,3,per curiam,,Criminal Procedure
55396,"Powerex Corp. v. Reliant Energy Services, Inc.",https://api.oyez.org/cases/2006/05-85,May-85,2006,Powerex Corp.,"Reliant Energy Services, Inc., et al.",7,2,majority opinion,vacated/remanded,Judicial Power
55398,BCI Coca-Cola Bottling Company of Los Angeles v. Equal Employment Opportunity Commission,https://api.oyez.org/cases/2006/06-341,06-341,2006,BCI Coca-Cola Bottling Company of Los Angeles,Equal Employment Opportunity Commission,0,0,dismissal - other,none,
55400,Rita v. United States,https://api.oyez.org/cases/2006/06-5754,Jun-54,2006,Victor A. Rita,United States,8,1,majority opinion,affirmed,Criminal Procedure
55397,Sole v. Wyner,https://api.oyez.org/cases/2006/06-531,06-531,2006,"Michael W. Sole, Secretary, Florida Department of Environmental Protection, et al.",T.A. Wyner et al.,9,0,majority opinion,reversed/remanded,Attorneys
55399,Marrama v. Citizens Bank of Massachusetts,https://api.oyez.org/cases/2006/05-996,05-996,2006,Robert Louis Marrama,Citizens Bank of Massachusetts et al.,5,4,majority opinion,affirmed,Economic Activity
55401,Tennessee Secondary School Athletic Association v. Brentwood Academy,https://api.oyez.org/cases/2006/06-427,06-427,2006,Tennessee Secondary School Athletic Association,Brentwood Academy,9,0,majority opinion,reversed/remanded,First Amendment
55402,United States v. Atlantic Research Corp.,https://api.oyez.org/cases/2006/06-562,06-562,2006,United States,Atlantic Research Corporation,9,0,majority opinion,affirmed,Economic Activity
55404,"MedImmune, Inc. v. Genentech, Inc.",https://api.oyez.org/cases/2006/05-608,05-608,2006,"MedImmune, Inc.","Genentech, Inc., et al.",8,1,majority opinion,reversed/remanded,Judicial Power
55405,Rockwell International Corp. v. United States,https://api.oyez.org/cases/2006/05-1272,05-1272,2006,Rockwell International Corp. et al.,United States and United States ex rel James S. Stone,6,2,majority opinion,reversed,Economic Activity
55406,"Leegin Creative Leather Products, Inc. v. PSKS, Inc.",https://api.oyez.org/cases/2006/06-480,06-480,2006,"Leegin Creative Leather Products, Inc.","PSKS, Inc., dba Kay's Kloset . . . Kay's Shoes",5,4,majority opinion,reversed/remanded,Economic Activity
55407,Scott v. Harris,https://api.oyez.org/cases/2006/05-1631,05-1631,2006,Timothy Scott,Victor Harris,8,1,majority opinion,reversed,Criminal Procedure
55408,Permanent Mission of India to the United Nations v. City of New York,https://api.oyez.org/cases/2006/06-134,06-134,2006,Permanent Mission of India to the United Nations et al.,"City of New York, New York",7,2,majority opinion,affirmed,Economic Activity
55412,"Federal Election Commission v. Wisconsin Right to Life, Inc.",https://api.oyez.org/cases/2006/06-969,06-969,2006,Federal Election Commission,"Wisconsin Right to Life, Inc.",5,4,majority opinion,affirmed,First Amendment
55409,Microsoft Corp. v. AT&T Corp.,https://api.oyez.org/cases/2006/05-1056,05-1056,2006,Microsoft Corporation,AT&T Corporation,7,1,majority opinion,reversed,Economic Activity
55411,"Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber Co., Inc.",https://api.oyez.org/cases/2006/05-381,05-381,2006,Weyerhaeuser Company,"Ross-Simmons Hardwood Lumber Company, Inc.",9,0,majority opinion,vacated/remanded,Economic Activity
55410,Panetti v. Quarterman,https://api.oyez.org/cases/2006/06-6407,Jun-07,2006,Scott Louis Panetti,"Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",5,4,majority opinion,reversed/remanded,Criminal Procedure
55413,Whorton v. Bockting,https://api.oyez.org/cases/2006/05-595,05-595,2006,"Glen Whorton, Director, Nevada Department of Corrections",Marvin Howard Bockting,9,0,majority opinion,reversed/remanded,Criminal Procedure
55414,Carey v. Musladin,https://api.oyez.org/cases/2006/05-785,05-785,2006,"Thomas L. Carey, Warden",Mathew Musladin,9,0,majority opinion,vacated/remanded,Criminal Procedure
55415,Burton v. Stewart,https://api.oyez.org/cases/2006/05-9222,May-22,2006,Lonnie Lee Burton,"Belinda Stewart, Superintendent, Stafford Creek Corrections Center",9,0,per curiam,vacated/remanded,Criminal Procedure
55421,Environmental Defense v. Duke Energy Corp.,https://api.oyez.org/cases/2006/05-848,05-848,2006,Environmental Defense et al.,Duke Energy Corporation,9,0,majority opinion,vacated/remanded,Economic Activity
55417,BP America Production Co. v. Burton,https://api.oyez.org/cases/2006/05-669,05-669,2006,"BP America Production Co., successor in interest to Amoco Production Co., et al.","Rejane Burton, Act Assistant Secretary, Land and Minerals Management, Department of the Interior, et al.",7,0,majority opinion,affirmed,Judicial Power
55418,Gonzales v. Duenas-Alvarez,https://api.oyez.org/cases/2006/05-1629,05-1629,2006,"Alberto R. Gonzales, Attorney General",Luis Alexander Duenas-Alvarez,9,0,majority opinion,vacated/remanded,Civil Rights
55419,Osborn v. Haley,https://api.oyez.org/cases/2006/05-593,05-593,2006,Pat Osborn,Barry Haley et al.,7,2,majority opinion,affirmed,Judicial Power
55420,"Altadis USA, Inc. v. Sea Star Line, LLC",https://api.oyez.org/cases/2006/06-606,06-606,2006,"Altadis USA, Inc.","Sea Star Line, LLC, et al.",0,0,dismissal - rule 46,none,
55422,Wilkie v. Robbins,https://api.oyez.org/cases/2006/06-219,06-219,2006,Charles Wilkie et al.,Harvey Frank Robbins,7,2,majority opinion,reversed/remanded,Economic Activity
55424,Limtiaco v. Camacho,https://api.oyez.org/cases/2006/06-116,06-116,2006,"Alicia G. Limtiaco, Attorney General of Guam","Felix P. Camacho, Governor of Guam",5,4,majority opinion,reversed/remanded,Economic Activity
55423,Travelers Casualty & Surety Co. of America v. Pacific Gas & Electric Co.,https://api.oyez.org/cases/2006/05-1429,05-1429,2006,Travelers Casualty & Surety Company of America,Pacific Gas & Electric Company,9,0,majority opinion,vacated/remanded,Attorneys
55425,Gonzales v. Carhart,https://api.oyez.org/cases/2006/05-380,05-380,2006,"Alberto R. Gonzales, Attorney General",Leroy Carhart et al.,5,4,majority opinion,reversed,Privacy
55426,Safeco Insurance Co. of America v. Burr,https://api.oyez.org/cases/2006/06-84,Jun-84,2006,Safeco Insurance Company of America et al.,Charles Burr et al.,9,0,majority opinion,reversed/remanded,Economic Activity
55427,Zuni Public School Dist. No. 89 v. Department of Education,https://api.oyez.org/cases/2006/05-1508,05-1508,2006,Zuni Public School District No. 89 et al.,United States Department of Education et al.,5,4,majority opinion,affirmed,Judicial Power
55428,EC Term of Years Trust v. United States,https://api.oyez.org/cases/2006/05-1541,05-1541,2006,EC Term of Years Trust,United States,9,0,majority opinion,affirmed,Federal Taxation
55429,Ledbetter v. Goodyear Tire and Rubber Company,https://api.oyez.org/cases/2006/05-1074,05-1074,2006,Lilly M. Ledbetter,"The Goodyear Tire & Rubber Company, Inc.",5,4,majority opinion,affirmed,Civil Rights
55430,Jones v. Bock,https://api.oyez.org/cases/2006/05-7058,May-58,2006,Lorenzo L. Jones,"Barbara Bock, Warden, et al.",9,0,majority opinion,reversed/remanded,Criminal Procedure
55432,Smith v. Texas,https://api.oyez.org/cases/2006/05-11304,05-11304,2006,LaRoyce Lathair Smith,Texas,5,4,majority opinion,reversed/remanded,Criminal Procedure
55433,Hinck v. United States,https://api.oyez.org/cases/2006/06-376,06-376,2006,John F. Hinck et ux.,United States,9,0,majority opinion,affirmed,Federal Taxation
55439,"Global Crossing Telecommunications, Inc. v. Metrophones Telecommunications, Inc.",https://api.oyez.org/cases/2006/05-705,05-705,2006,"Global Crossing Telecommunications, Inc.","Metrophones Telecommunications, Inc.",7,2,majority opinion,affirmed,Economic Activity
55435,"Tellabs, Inc. v. Makor Issues & Rights, Ltd.",https://api.oyez.org/cases/2006/06-484,06-484,2006,"Tellabs, Inc., et al.","Makor Issues & Rights, Ltd., et al.",8,1,majority opinion,vacated/remanded,Economic Activity
55436,Office of Sen. Mark Dayton v. Hanson,https://api.oyez.org/cases/2006/06-618,06-618,2006,Office of Senator Mark Dayton,Brad Hanson,8,0,majority opinion,,Judicial Power
55434,Norfolk Southern Railway Co. v. Sorrell,https://api.oyez.org/cases/2006/05-746,05-746,2006,Norfolk Southern Railway Company,Timothy Sorrell,9,0,majority opinion,vacated/remanded,Economic Activity
55438,"Gonzales v. Planned Parenthood Federation of America, Inc.",https://api.oyez.org/cases/2006/05-1382,05-1382,2006,"Alberto R. Gonzales, Attorney General","Planned Parenthood Federation of America, Inc., et al.",5,4,majority opinion,reversed,Privacy
55437,Morse v. Frederick,https://api.oyez.org/cases/2006/06-278,06-278,2006,Deborah Morse et al.,Joseph Frederick,5,4,majority opinion,reversed/remanded,First Amendment
55440,Beck v. PACE International Union,https://api.oyez.org/cases/2006/05-1448,05-1448,2006,"Jeffrey H. Beck, liquidating trustee of the Estates of Crown Vantage, Inc. and Crown Paper Company",PACE International Union et al.,9,0,majority opinion,reversed/remanded,Economic Activity
55441,Uttecht v. Brown,https://api.oyez.org/cases/2006/06-413,06-413,2006,"Jeffrey Uttecht, Superintendent, Washington State Penitentiary",Cal Coburn Brown,5,4,majority opinion,reversed/remanded,Criminal Procedure
55442,Lance v. Coffman,https://api.oyez.org/cases/2006/06-641,06-641,2006,Keith Lance et al.,"Mike Coffman, Colorado Secretary of State",9,0,per curiam,vacated/remanded,Judicial Power
55444,Credit Suisse Securities (USA) LLC v. Billing,https://api.oyez.org/cases/2006/05-1157,05-1157,2006,"Credit Suisse Securities (USA) LLC, fka Credit Suisse First Boston LLC, et al.",Glen Billing et al.,7,1,majority opinion,reversed,Economic Activity
55443,Philip Morris USA v. Williams,https://api.oyez.org/cases/2006/05-1256,05-1256,2006,Philip Morris USA,"Mayola Williams, Personal Representative of the Estate of Jesse D. Williams, Deceased",5,4,majority opinion,vacated/remanded,Economic Activity
55446,Winkelman v. Parma City School District,https://api.oyez.org/cases/2006/05-983,05-983,2006,"Jacob Winkelman, a minor, by and through his parents and legal guardians, Jeff and Sandee Winkelman, et al.",Parma City School District,7,2,majority opinion,reversed/remanded,Civil Rights
55445,United States v. Resendiz-Ponce,https://api.oyez.org/cases/2006/05-998,05-998,2006,United States,Juan Resendiz-Ponce,8,1,majority opinion,reversed/remanded,Criminal Procedure
55448,Bowles v. Russell,https://api.oyez.org/cases/2006/06-5306,Jun-06,2006,Keith Bowles,"Harry Russell, Warden",5,4,majority opinion,affirmed,Judicial Power
55447,"United Haulers Assocation, Inc. v. Oneida-Herkimer Solid Waste Management Authority",https://api.oyez.org/cases/2006/05-1345,05-1345,2006,"United Haulers Association, Inc., et al.",Oneida-Herkimer Solid Waste Management Authority et al.,6,3,majority opinion,affirmed,Economic Activity
55450,KSR International Co. v. Teleflex Inc.,https://api.oyez.org/cases/2006/04-1350,04-1350,2006,KSR International Co.,Teleflex Inc. et al.,9,0,majority opinion,reversed/remanded,Economic Activity
55449,Bell Atlantic Corp. v. Twombly,https://api.oyez.org/cases/2006/05-1126,05-1126,2006,Bell Atlantic Corp. et al.,William Twombly et al.,7,2,majority opinion,reversed/remanded,Economic Activity
55452,"Watson v. Philip Morris Companies, Inc.",https://api.oyez.org/cases/2006/05-1284,05-1284,2006,Lisa Watson et al.,"Philip Morris Companies, Inc., et al.",9,0,majority opinion,reversed/remanded,Judicial Power
55451,Wallace v. Kato,https://api.oyez.org/cases/2006/05-1240,05-1240,2006,Andre Wallace,Chicago Police Officers Kristen Kato and Eugene Roy,7,2,majority opinion,affirmed,Civil Rights
55453,Lopez v. Gonzales,https://api.oyez.org/cases/2006/05-547,05-547,2006,Jose Antonio Lopez,"Alberto R. Gonzales, Attorney General",8,1,majority opinion,reversed/remanded,Civil Rights
55454,"Watters v. Wachovia Bank, N.A.",https://api.oyez.org/cases/2006/05-1342,05-1342,2006,"Linda A. Watters, Commissioner, Michigan Office of Insurance and Financial Services","Wachovia Bank, N.A., et al.",5,3,majority opinion,affirmed,Federalism
55455,Abdul-Kabir v. Quarterman,https://api.oyez.org/cases/2006/05-11284,05-11284,2006,"Jalil Abdul-Kabir, fka Ted Calvin Cole","Nathaniel Quarterman, Director, Texas Department of Criminal Justice, Correctional Institutions Division",5,4,majority opinion,reversed/remanded,Criminal Procedure
55456,Parents Involved in Community Schools v. Seattle School District No. 1,https://api.oyez.org/cases/2006/05-908,05-908,2006,Parents Involved In Community Schools,Seattle School District No. 1 et al.,5,4,majority opinion,reversed/remanded,Civil Rights
55458,Danforth v. Minnesota,https://api.oyez.org/cases/2007/06-8273,Jun-73,2007,Stephen Danforth,Minnesota,7,2,majority opinion,reversed/remanded,Criminal Procedure
55457,Brendlin v. California,https://api.oyez.org/cases/2006/06-8120,Jun-20,2006,Bruce Edward Brendlin,California,9,0,majority opinion,vacated/remanded,Criminal Procedure
55460,Baze v. Rees,https://api.oyez.org/cases/2007/07-5439,Jul-39,2007,Ralph Baze and Thomas C. Bowling,"John D. Rees, Commissioner, Kentucky Department of Corrections, et al.",7,2,plurality opinion,affirmed,Criminal Procedure
55459,Federal Express Corporation v. Holowecki,https://api.oyez.org/cases/2007/06-1322,06-1322,2007,Federal Express Corporation,Paul Holowecki et al.,7,2,majority opinion,affirmed,Civil Rights
55464,Ali v. Achim,https://api.oyez.org/cases/2007/06-1346,06-1346,2007,Ahmed Ali,Deborah Achim et al.,0,0,dismissal - rule 46,none,
55461,"Allison Engine Co., Inc. v. United States ex rel. Sanders",https://api.oyez.org/cases/2007/07-214,07-214,2007,"Allison Engine Co., Inc., et al.",United States ex rel. Roger L. Sanders and Roger L. Thacker,9,0,majority opinion,vacated/remanded,Economic Activity
55462,"LaRue v. DeWolff, Boberg & Associates, Inc.",https://api.oyez.org/cases/2007/06-856,06-856,2007,James LaRue,"DeWolff, Boberg & Associates, Inc., et al.",9,0,majority opinion,vacated/remanded,Economic Activity
55463,Boulware v. United States,https://api.oyez.org/cases/2007/06-1509,06-1509,2007,Michael H. Boulware,United States,9,0,majority opinion,vacated/remanded,Criminal Procedure
55465,Ali v. Federal Bureau of Prisons,https://api.oyez.org/cases/2007/06-9130,Jun-30,2007,Abdus-Shahid M.S. Ali,Federal Bureau of Prisons et al.,5,4,majority opinion,affirmed,Economic Activity
55466,United States v. Ressam,https://api.oyez.org/cases/2007/07-455,07-455,2007,United States,Ahmed Ressam,8,1,majority opinion,reversed,Criminal Procedure
55468,Rowe v. New Hampshire Motor Transport Association,https://api.oyez.org/cases/2007/06-457,06-457,2007,"G. Steven Rowe, Attorney General of Maine",New Hampshire Motor Transport Association et al.,9,0,majority opinion,affirmed,Federalism
55467,Munaf v. Geren,https://api.oyez.org/cases/2007/06-1666,06-1666,2007,Mohammad Munaf et al.,"Pete Geren, Secretary of the Army, et al.",9,0,majority opinion,vacated/remanded,Criminal Procedure
55470,Rothgery v. Gillespie County,https://api.oyez.org/cases/2007/07-440,07-440,2007,Walter A. Rothgery,"Gillespie County, Texas",8,1,majority opinion,vacated/remanded,Civil Rights
55469,Davis v. Federal Election Commission,https://api.oyez.org/cases/2007/07-320,07-320,2007,Jack Davis,Federal Election Commission,5,4,majority opinion,reversed/remanded,First Amendment
55471,Kentucky Retirement Systems v. EEOC,https://api.oyez.org/cases/2007/06-1037,06-1037,2007,Kentucky Retirement Systems et al.,Equal Employment Opportunity Commission,5,4,majority opinion,reversed,Civil Rights
55472,Meacham v. Knolls Atomic Power Laboratory,https://api.oyez.org/cases/2007/06-1505,06-1505,2007,Clifford B. Meacham et al.,"Knolls Atomic Power Laboratory, aka KAPL, Inc., et al.",7,1,majority opinion,vacated/remanded,Civil Rights
55473,Plains Commerce Bank v. Long Family Land & Cattle Co.,https://api.oyez.org/cases/2007/07-411,07-411,2007,Plains Commerce Bank,"Long Family Land & Cattle Co., Inc.",5,4,majority opinion,reversed,Civil Rights
55477,Snyder v. Louisiana,https://api.oyez.org/cases/2007/06-10119,06-10119,2007,Allen Snyder,State of Louisiana,7,2,majority opinion,reversed/remanded,Civil Rights
55475,"Riegel v. Medtronic, Inc.",https://api.oyez.org/cases/2007/06-179,06-179,2007,"Donna S. Riegel, individually and as administrator of the Estate of Charles R. Riegel","Medtronic, Inc.",8,1,majority opinion,affirmed,Federalism
55474,Kimbrough v. United States,https://api.oyez.org/cases/2007/06-6330,Jun-30,2007,Derrick Kimbrough,United States,7,2,majority opinion,reversed/remanded,Criminal Procedure
55479,Begay v. United States,https://api.oyez.org/cases/2007/06-11543,06-11543,2007,Larry Begay,United States,6,3,majority opinion,reversed/remanded,Criminal Procedure
55478,Gómez-Pérez v. Potter,https://api.oyez.org/cases/2007/06-1321,06-1321,2007,Myrna Gomez-Perez,"John E. Potter, Postmaster General",6,3,majority opinion,reversed/remanded,Civil Rights
